camera_id,timestamp,plate,plate_confidence,vehicle_type,vehicle_color,speed,direction,local_track_id
MH_SL_MID,2026-08-24T19:13:39+05:30,MH43A8914,0.81,car,white,54.1,NORTH,MH_SL_MID_T899
MH_MARINE,2026-08-24T19:13:47+05:30,MH04NS7368,0.81,car,silver,26.3,SOUTH,MH_MARINE_T573
MH_SL_BANDRA,2026-08-24T19:14:20+05:30,MH03T0207,0.9,motorcycle,grey,32.5,NORTH,MH_SL_BANDRA_T426
MH_SV_KHAR,2026-08-24T19:14:29+05:30,MH48PR0841,0.85,truck,brown,36.2,NORTH,MH_SV_KHAR_T776
MH_SV_MAHIM,2026-08-24T19:14:39+05:30,MH01YF4307,0.82,car,grey,30.1,NORTH,MH_SV_MAHIM_T110
MH_SL_BANDRA,2026-08-24T19:14:57+05:30,MH05TU9352,0.94,motorcycle,white,48.6,NORTH,MH_SL_BANDRA_T861
MH_PEDDAR,2026-08-24T19:15:21+05:30,MH43PU8439,0.91,motorcycle,white,36.2,SOUTH,MH_PEDDAR_T39
MH_SL_BANDRA,2026-08-24T19:16:10+05:30,MH43A8914,0.93,car,white,55.4,NORTH,MH_SL_BANDRA_T981
MH_SL_MID,2026-08-24T19:16:41+05:30,MH03T0207,0.99,motorcycle,grey,60.3,NORTH,MH_SL_MID_T394
MH_MAHIM_CSWY,2026-08-24T19:16:51+05:30,MH47WM8907,0.79,car,black,38.5,NORTH,MH_MAHIM_CSWY_T269
MH_EEH_GHATKOPAR,2026-08-24T19:17:13+05:30,MH43Q8240,0.87,auto,blue,48.9,NORTH,MH_EEH_GHATKOPAR_T650
MH_PEDDAR,2026-08-24T19:18:05+05:30,MH04NS7368,0.98,car,silver,32.8,SOUTH,MH_PEDDAR_T584
MH_SL_BANDRA,2026-08-24T19:18:37+05:30,MH01YF4307,0.83,car,grey,36.1,NORTH,MH_SL_BANDRA_T198
MH_MAHIM_CSWY,2026-08-24T19:19:43+05:30,MH05TU9352,0.89,motorcycle,white,30.2,NORTH,MH_MAHIM_CSWY_T661
MH_SL_MID,2026-08-24T19:21:17+05:30,MH01YF4307,0.88,car,grey,48.3,NORTH,MH_SL_MID_T188
MH_HAJIALI,2026-08-24T19:21:45+05:30,MH04NS7368,0.9,car,silver,33.4,SOUTH,MH_HAJIALI_T495
MH_EEH_VIKHROLI,2026-08-24T19:21:48+05:30,MH43Q8240,0.96,auto,blue,54.2,NORTH,MH_EEH_VIKHROLI_T710
MH_CST,2026-08-24T19:24:29+05:30,MH43PU8439,0.9,motorcycle,white,27.6,SOUTH,MH_CST_T31
MH_SL_WORLI,2026-08-24T19:24:45+05:30,MH01YF4307,0.93,car,grey,48.8,NORTH,MH_SL_WORLI_T132
MH_LBS_SION,2026-08-24T19:24:59+05:30,MH48YF5382,0.91,auto,blue,39.0,NORTH,MH_LBS_SION_T313
MH_EEH_KANJURMARG,2026-08-24T19:25:29+05:30,MH43Q8240,0.89,auto,blue,50.0,NORTH,MH_EEH_KANJURMARG_T597
MH_WORLI_NAKA,2026-08-24T19:26:31+05:30,MH04NS7368,0.88,car,silver,35.2,SOUTH,MH_WORLI_NAKA_T324
MH_WORLI_NAKA,2026-08-24T19:27:34+05:30,MH46TT0541,0.96,car,red,32.5,SOUTH,MH_WORLI_NAKA_T227
MH_EEH_CHEMBUR,2026-08-24T19:28:43+05:30,MH43T0341,0.82,car,grey,57.2,NORTH,MH_EEH_CHEMBUR_T437
MH_SP_CHEMBUR,2026-08-24T19:28:54+05:30,MH47Y9665,0.93,car,grey,57.3,EAST,MH_SP_CHEMBUR_T611
MH_COLABA,2026-08-24T19:29:25+05:30,MH43PU8439,0.98,motorcycle,white,29.8,SOUTH,MH_COLABA_T19
MH_EEH_CHEMBUR,2026-08-24T19:29:41+05:30,MH47LR5866,0.96,car,silver,56.9,NORTH,MH_EEH_CHEMBUR_T174
MH_SP_CHEMBUR,2026-08-24T19:30:26+05:30,MH48WM5381,0.94,car,white,51.7,EAST,MH_SP_CHEMBUR_T675
MH_LBS_KURLA,2026-08-24T19:31:08+05:30,MH48YF5382,0.91,auto,blue,38.9,NORTH,MH_LBS_KURLA_T458
MH_EEH_GHATKOPAR,2026-08-24T19:31:43+05:30,MH43T0341,0.82,car,grey,64.7,NORTH,MH_EEH_GHATKOPAR_T505
MH_WEH_GOREGAON,2026-08-24T19:31:57+05:30,MH03J7370,0.99,car,black,52.4,NORTH,MH_WEH_GOREGAON_T283
MH_SP_MANKHURD,2026-08-24T19:32:26+05:30,MH47Y9665,0.98,car,grey,55.8,EAST,MH_SP_MANKHURD_T555
MH_EEH_SION,2026-08-24T19:32:59+05:30,RJ36EE6391,0.91,auto,blue,55.0,NORTH,MH_EEH_SION_T224
MH_HAJIALI,2026-08-24T19:33:06+05:30,MH46TT0541,0.81,car,red,29.3,SOUTH,MH_HAJIALI_T357
MH_EEH_GHATKOPAR,2026-08-24T19:33:31+05:30,MH47LR5866,0.9,car,silver,57.8,NORTH,MH_EEH_GHATKOPAR_T208
MH_SL_BANDRA,2026-08-24T19:34:02+05:30,MH48J6564,0.95,motorcycle,red,60.0,NORTH,MH_SL_BANDRA_T287
MH_SL_BANDRA,2026-08-24T19:34:13+05:30,MH48M1803,0.98,car,white,65.0,NORTH,MH_SL_BANDRA_T903
MH_MAHIM_CSWY,2026-08-24T19:34:17+05:30,MH05B2874,0.87,car,blue,29.8,NORTH,MH_MAHIM_CSWY_T735
MH_SP_MANKHURD,2026-08-24T19:34:20+05:30,MH48WM5381,0.96,car,white,53.5,EAST,MH_SP_MANKHURD_T624
MH_WEH_BORIVALI,2026-08-24T19:34:51+05:30,MH48B8977,0.8,motorcycle,brown,55.0,NORTH,MH_WEH_BORIVALI_T449
MH_SP_VASHI,2026-08-24T19:34:56+05:30,KA05NF9583,0.79,motorcycle,silver,54.3,EAST,MH_SP_VASHI_T122
MH_EEH_VIKHROLI,2026-08-24T19:35:54+05:30,MH43T0341,0.97,car,grey,54.0,NORTH,MH_EEH_VIKHROLI_T544
MH_LBS_SION,2026-08-24T19:36:16+05:30,MH47BA9887,0.95,car,black,36.3,NORTH,MH_LBS_SION_T419
MH_SL_MID,2026-08-24T19:36:21+05:30,MH48W4406,0.93,motorcycle,black,44.4,NORTH,MH_SL_MID_T695
MH_PEDDAR,2026-08-24T19:36:41+05:30,MH46TT0541,0.95,car,red,34.2,SOUTH,MH_PEDDAR_T416
MH_WEH_JVLR,2026-08-24T19:37:14+05:30,MH03J7370,0.94,car,black,55.1,NORTH,MH_WEH_JVLR_T336
MH_EEH_AIROLI,2026-08-24T19:37:52+05:30,MH01J1868,0.95,car,black,52.2,NORTH,MH_EEH_AIROLI_T325
MH_EEH_VIKHROLI,2026-08-24T19:37:54+05:30,MH47LR5866,0.88,car,silver,57.5,NORTH,MH_EEH_VIKHROLI_T221
MH_EEH_CHEMBUR,2026-08-24T19:38:12+05:30,RJ36EE6391,0.89,auto,blue,55.0,NORTH,MH_EEH_CHEMBUR_T334
MH_LBS_SION,2026-08-24T19:38:30+05:30,MH06M8890,0.97,auto,white,50.7,NORTH,MH_LBS_SION_T180
MH_SL_BANDRA,2026-08-24T19:38:50+05:30,MH48W4406,0.96,motorcycle,black,50.3,NORTH,MH_SL_BANDRA_T754
MH_SL_WORLI,2026-08-24T19:38:59+05:30,MH48M1803,0.96,car,white,64.9,NORTH,MH_SL_WORLI_T621
MH_WEH_KHAR,2026-08-24T19:39:11+05:30,MH48J6564,0.94,motorcycle,red,63.5,NORTH,MH_WEH_KHAR_T161
MH_SL_BANDRA,2026-08-24T19:39:30+05:30,MH05B2874,0.98,car,blue,31.2,NORTH,MH_SL_BANDRA_T945
MH_WEH_ANDHERI,2026-08-24T19:39:38+05:30,MH03J7370,0.81,car,black,48.7,NORTH,MH_WEH_ANDHERI_T357
MH_SP_VASHI,2026-08-24T19:40:13+05:30,MH47Y9665,0.81,car,grey,61.8,EAST,MH_SP_VASHI_T559
MH_COLABA,2026-08-24T19:40:14+05:30,MH47Y0535,0.86,car,white,28.8,SOUTH,MH_COLABA_T355
MH_WEH_SANTACRUZ,2026-08-24T19:41:01+05:30,MH48J6564,0.85,motorcycle,red,63.7,NORTH,MH_WEH_SANTACRUZ_T213
MH_SL_MID,2026-08-24T19:41:33+05:30,MH05B2874,0.97,car,blue,53.3,NORTH,MH_SL_MID_T878
MH_MARINE,2026-08-24T19:41:37+05:30,MH46TT0541,0.8,car,red,34.4,SOUTH,MH_MARINE_T412
MH_EEH_GHATKOPAR,2026-08-24T19:42:14+05:30,RJ36EE6391,0.96,auto,blue,55.0,NORTH,MH_EEH_GHATKOPAR_T404
MH_LBS_KURLA,2026-08-24T19:42:30+05:30,MH47BA9887,0.95,car,black,38.1,NORTH,MH_LBS_KURLA_T619
MH_EEH_MULUND,2026-08-24T19:43:35+05:30,MH01J1868,0.9,car,black,53.2,NORTH,MH_EEH_MULUND_T499
MH_MAHIM_CSWY,2026-08-24T19:43:43+05:30,MH48W4406,0.93,motorcycle,black,31.3,NORTH,MH_MAHIM_CSWY_T574
MH_SP_MANKHURD,2026-08-24T19:43:53+05:30,KA05NF9583,0.92,motorcycle,silver,55.8,EAST,MH_SP_MANKHURD_T128
MH_LBS_KURLA,2026-08-24T19:44:04+05:30,MH06M8890,0.85,auto,white,46.8,NORTH,MH_LBS_KURLA_T258
MH_SP_VASHI,2026-08-24T19:44:05+05:30,MH48WM5381,0.86,car,white,51.5,EAST,MH_SP_VASHI_T622
MH_CST,2026-08-24T19:44:10+05:30,MH47Y0535,0.83,car,white,31.8,SOUTH,MH_CST_T518
MH_WEH_GOREGAON,2026-08-24T19:44:26+05:30,MH48B8977,0.9,motorcycle,brown,50.2,NORTH,MH_WEH_GOREGAON_T662
MH_SP_CHEMBUR,2026-08-24T19:44:50+05:30,KA03UN1843,0.84,car,blue,51.8,EAST,MH_SP_CHEMBUR_T895
MH_SL_WORLI,2026-08-24T19:44:55+05:30,MH05B2874,0.85,car,blue,49.6,NORTH,MH_SL_WORLI_T658
MH_COLABA,2026-08-24T19:44:58+05:30,MH46VE2912,0.87,car,brown,26.7,SOUTH,MH_COLABA_T80
MH_EEH_SION,2026-08-24T19:45:37+05:30,UP28VL0219,0.9,auto,white,55.0,NORTH,MH_EEH_SION_T142
MH_SV_MALAD,2026-08-24T19:45:38+05:30,MH04E4627,0.96,car,silver,35.0,NORTH,MH_SV_MALAD_T126
MH_EEH_MULUND,2026-08-24T19:46:03+05:30,MH43T0341,0.97,car,grey,55.5,NORTH,MH_EEH_MULUND_T355
MH_SV_JOGESHWARI,2026-08-24T19:46:29+05:30,MH02YH8733,0.95,car,grey,39.3,NORTH,MH_SV_JOGESHWARI_T518
MH_EEH_VIKHROLI,2026-08-24T19:46:49+05:30,RJ36EE6391,0.98,auto,blue,55.0,NORTH,MH_EEH_VIKHROLI_T432
MH_EEH_MULUND,2026-08-24T19:46:55+05:30,MH47LR5866,0.91,car,silver,52.7,NORTH,MH_EEH_MULUND_T147
MH_SP_CHEMBUR,2026-08-24T19:47:22+05:30,MH04R9131,0.96,car,silver,51.0,EAST,MH_SP_CHEMBUR_T276
MH_EEH_CHEMBUR,2026-08-24T19:47:26+05:30,MH03Y7628,0.85,motorcycle,white,63.5,NORTH,MH_EEH_CHEMBUR_T424
MH_SP_CHEMBUR,2026-08-24T19:47:56+05:30,KA05NF9583,0.88,motorcycle,silver,49.7,EAST,MH_SP_CHEMBUR_T133
MH_LBS_BHANDUP,2026-08-24T19:48:10+05:30,MH48YF5382,0.82,auto,blue,37.5,NORTH,MH_LBS_BHANDUP_T437
MH_SP_VASHI,2026-08-24T19:48:35+05:30,MH01D2721,0.81,motorcycle,brown,52.7,EAST,MH_SP_VASHI_T93
MH_LBS_GHATKOPAR,2026-08-24T19:48:46+05:30,MH06M8890,0.87,auto,white,49.3,NORTH,MH_LBS_GHATKOPAR_T296
MH_LBS_GHATKOPAR,2026-08-24T19:49:05+05:30,MH47BA9887,0.84,car,black,34.1,NORTH,MH_LBS_GHATKOPAR_T717
MH_WEH_KHAR,2026-08-24T19:49:22+05:30,MH43W5740,0.94,car,blue,64.9,NORTH,MH_WEH_KHAR_T145
MH_WEH_JVLR,2026-08-24T19:49:22+05:30,MH48B8977,0.9,motorcycle,brown,51.0,NORTH,MH_WEH_JVLR_T825
MH_MARINE,2026-08-24T19:49:38+05:30,MH47Y0535,0.91,car,white,26.2,SOUTH,MH_MARINE_T630
MH_EEH_KANJURMARG,2026-08-24T19:49:56+05:30,RJ36EE6391,0.85,auto,blue,55.0,NORTH,MH_EEH_KANJURMARG_T362
MH_CST,2026-08-24T19:50:06+05:30,MH46VE2912,0.86,car,brown,30.2,SOUTH,MH_CST_T124
MH_EEH_KANJURMARG,2026-08-24T19:50:09+05:30,MH01J1868,0.81,car,black,50.0,NORTH,MH_EEH_KANJURMARG_T648
MH_SV_BANDRA,2026-08-24T19:50:32+05:30,MH05JM2318,0.85,motorcycle,white,30.9,NORTH,MH_SV_BANDRA_T480
MH_SV_ANDHERI,2026-08-24T19:50:32+05:30,MH02YH8733,0.82,car,grey,34.7,NORTH,MH_SV_ANDHERI_T606
MH_WEH_SANTACRUZ,2026-08-24T19:50:34+05:30,MH43W5740,0.85,car,blue,64.3,NORTH,MH_WEH_SANTACRUZ_T195
MH_SP_CHEMBUR,2026-08-24T19:50:37+05:30,MH01KT8966,0.87,motorcycle,silver,53.4,EAST,MH_SP_CHEMBUR_T268
MH_EEH_GHATKOPAR,2026-08-24T19:50:43+05:30,MH03Y7628,0.95,motorcycle,white,57.8,NORTH,MH_EEH_GHATKOPAR_T492
MH_SP_MANKHURD,2026-08-24T19:50:52+05:30,MH04R9131,0.81,car,silver,55.3,EAST,MH_SP_MANKHURD_T257
MH_EEH_AIROLI,2026-08-24T19:51:14+05:30,MH43T0341,0.96,car,grey,56.8,NORTH,MH_EEH_AIROLI_T221
MH_WEH_ANDHERI,2026-08-24T19:51:43+05:30,MH48B8977,0.83,motorcycle,brown,52.5,NORTH,MH_WEH_ANDHERI_T851
MH_SP_CHEMBUR,2026-08-24T19:52:01+05:30,MP04DB3202,0.94,taxi,silver,61.3,EAST,MH_SP_CHEMBUR_T20
MH_COLABA,2026-08-24T19:52:09+05:30,MH46TT0541,0.82,car,red,24.0,SOUTH,MH_COLABA_T219
MH_SP_CHEMBUR,2026-08-24T19:52:15+05:30,MH01G6883,0.98,car,white,65.2,EAST,MH_SP_CHEMBUR_T35
MH_EEH_KANJURMARG,2026-08-24T19:52:19+05:30,MH06D8763,0.9,taxi,brown,51.7,NORTH,MH_EEH_KANJURMARG_T221
MH_LBS_KURLA,2026-08-24T19:52:27+05:30,UP28VL0219,0.92,auto,white,38.6,NORTH,MH_LBS_KURLA_T352
MH_SP_CHEMBUR,2026-08-24T19:52:38+05:30,MH05DJ7105,0.97,car,white,52.0,EAST,MH_SP_CHEMBUR_T442
MH_EEH_VIKHROLI,2026-08-24T19:53:00+05:30,MH01J1868,0.95,car,black,54.7,NORTH,MH_EEH_VIKHROLI_T765
MH_WEH_VILEPARLE,2026-08-24T19:53:05+05:30,MH43W5740,0.86,car,blue,60.0,NORTH,MH_WEH_VILEPARLE_T236
MH_SV_MALAD,2026-08-24T19:53:41+05:30,MH43F7903,0.96,motorcycle,black,37.0,NORTH,MH_SV_MALAD_T273
MH_PEDDAR,2026-08-24T19:53:56+05:30,MH47Y0535,0.94,car,white,33.8,SOUTH,MH_PEDDAR_T637
MH_LBS_MULUND,2026-08-24T19:54:15+05:30,MH48YF5382,0.83,auto,blue,39.4,NORTH,MH_LBS_MULUND_T313
MH_SV_JOGESHWARI,2026-08-24T19:54:28+05:30,MH04E4627,0.95,car,silver,39.9,NORTH,MH_SV_JOGESHWARI_T194
MH_SV_KHAR,2026-08-24T19:54:36+05:30,MH05JM2318,0.82,motorcycle,white,36.8,NORTH,MH_SV_KHAR_T582
MH_EEH_VIKHROLI,2026-08-24T19:54:45+05:30,MH03Y7628,0.87,motorcycle,white,63.3,NORTH,MH_EEH_VIKHROLI_T532
MH_SP_MANKHURD,2026-08-24T19:54:57+05:30,MH01KT8966,0.8,motorcycle,silver,47.5,EAST,MH_SP_MANKHURD_T252
MH_MARINE,2026-08-24T19:55:00+05:30,MH46VE2912,0.89,car,brown,29.2,SOUTH,MH_MARINE_T152
MH_WEH_VILEPARLE,2026-08-24T19:55:20+05:30,MH48B8977,0.95,motorcycle,brown,49.8,NORTH,MH_WEH_VILEPARLE_T828
MH_SP_MANKHURD,2026-08-24T19:55:37+05:30,MH01G6883,0.88,car,white,66.3,EAST,MH_SP_MANKHURD_T34
MH_WEH_ANDHERI,2026-08-24T19:55:38+05:30,MH43W5740,0.91,car,blue,56.1,NORTH,MH_WEH_ANDHERI_T245
MH_SP_MANKHURD,2026-08-24T19:56:10+05:30,MP04DB3202,0.88,taxi,silver,51.6,EAST,MH_SP_MANKHURD_T21
MH_SP_MANKHURD,2026-08-24T19:56:22+05:30,MH05DJ7105,0.95,car,white,57.8,EAST,MH_SP_MANKHURD_T409
MH_EEH_MULUND,2026-08-24T19:56:32+05:30,RJ36EE6391,0.81,auto,blue,55.0,NORTH,MH_EEH_MULUND_T289
MH_HAJIALI,2026-08-24T19:57:14+05:30,MH47Y0535,0.94,car,white,35.7,SOUTH,MH_HAJIALI_T539
MH_EEH_GHATKOPAR,2026-08-24T19:57:44+05:30,MH01J1868,0.81,car,black,45.9,NORTH,MH_EEH_GHATKOPAR_T702
MH_EEH_KANJURMARG,2026-08-24T19:57:45+05:30,MH03Y7628,0.87,motorcycle,white,61.6,NORTH,MH_EEH_KANJURMARG_T445
MH_EEH_CHEMBUR,2026-08-24T19:57:55+05:30,MH48CH6717,0.9,motorcycle,grey,48.1,NORTH,MH_EEH_CHEMBUR_T660
MH_LBS_KURLA,2026-08-24T19:57:57+05:30,KA36ZV4556,0.95,auto,silver,28.2,NORTH,MH_LBS_KURLA_T600
MH_WEH_JVLR,2026-08-24T19:58:06+05:30,MH43W5740,0.94,car,blue,59.6,NORTH,MH_WEH_JVLR_T234
MH_SV_SANTACRUZ,2026-08-24T19:58:15+05:30,MH05JM2318,0.83,motorcycle,white,30.3,NORTH,MH_SV_SANTACRUZ_T618
MH_SV_ANDHERI,2026-08-24T19:58:16+05:30,MH04E4627,0.9,car,silver,34.2,NORTH,MH_SV_ANDHERI_T228
MH_SP_MANKHURD,2026-08-24T19:58:22+05:30,MH01D2721,0.88,motorcycle,brown,51.7,EAST,MH_SP_MANKHURD_T95
MH_SV_SANTACRUZ,2026-08-24T19:58:22+05:30,MH02YH8733,0.9,car,grey,33.9,NORTH,MH_SV_SANTACRUZ_T683
MH_WEH_SANTACRUZ,2026-08-24T19:58:24+05:30,MH48B8977,0.81,motorcycle,brown,47.3,NORTH,MH_WEH_SANTACRUZ_T721
MH_SV_MAHIM,2026-08-24T19:58:28+05:30,MP24FH5871,0.91,car,grey,38.2,NORTH,MH_SV_MAHIM_T102
MH_HAJIALI,2026-08-24T19:58:33+05:30,MH47D2939,0.96,car,silver,27.7,SOUTH,MH_HAJIALI_T405
MH_LBS_SION,2026-08-24T19:58:34+05:30,MH01FZ4128,0.86,motorcycle,brown,36.6,NORTH,MH_LBS_SION_T69
MH_LBS_BHANDUP,2026-08-24T19:58:59+05:30,MH06M8890,0.96,auto,white,42.5,NORTH,MH_LBS_BHANDUP_T245
MH_PEDDAR,2026-08-24T19:59:19+05:30,MH46VE2912,0.86,car,brown,34.3,SOUTH,MH_PEDDAR_T152
MH_LBS_BHANDUP,2026-08-24T19:59:44+05:30,MH03J7370,0.79,car,black,33.5,NORTH,MH_LBS_BHANDUP_T364
MH_LBS_GHATKOPAR,2026-08-24T19:59:45+05:30,UP28VL0219,0.82,auto,white,34.9,NORTH,MH_LBS_GHATKOPAR_T412
MH_SL_WORLI,2026-08-24T20:00:23+05:30,MH04AG5726,0.97,motorcycle,white,50.5,NORTH,MH_SL_WORLI_T427
MH_SP_CHEMBUR,2026-08-24T20:00:33+05:30,RJ22TA4483,0.9,car,white,52.0,EAST,MH_SP_CHEMBUR_T490
MH_SP_CHEMBUR,2026-08-24T20:00:45+05:30,MH05P3030,0.89,car,white,65.6,EAST,MH_SP_CHEMBUR_T830
MH_SP_VASHI,2026-08-24T20:00:48+05:30,MH04R9131,0.99,car,silver,48.6,EAST,MH_SP_VASHI_T253
MH_SV_KHAR,2026-08-24T20:01:00+05:30,MH02YH8733,0.92,car,grey,38.4,NORTH,MH_SV_KHAR_T646
MH_SV_BANDRA,2026-08-24T20:01:19+05:30,MP24FH5871,0.97,car,grey,36.5,NORTH,MH_SV_BANDRA_T157
MH_LBS_BHANDUP,2026-08-24T20:01:19+05:30,MH47BA9887,0.86,car,black,35.6,NORTH,MH_LBS_BHANDUP_T592
MH_SV_BANDRA,2026-08-24T20:01:30+05:30,MH02MV2387,0.84,motorcycle,silver,37.0,NORTH,MH_SV_BANDRA_T234
MH_EEH_CHEMBUR,2026-08-24T20:01:31+05:30,MH01J1868,0.94,car,black,54.0,NORTH,MH_EEH_CHEMBUR_T623
MH_PEDDAR,2026-08-24T20:01:54+05:30,MH47D2939,0.86,car,silver,30.6,SOUTH,MH_PEDDAR_T475
MH_SL_WORLI,2026-08-24T20:02:10+05:30,MH48TU4868,0.92,motorcycle,white,48.9,NORTH,MH_SL_WORLI_T298
MH_HAJIALI,2026-08-24T20:02:12+05:30,MH46VE2912,0.84,car,brown,36.1,SOUTH,MH_HAJIALI_T132
MH_EEH_GHATKOPAR,2026-08-24T20:02:13+05:30,MH48CH6717,0.85,motorcycle,grey,45.0,NORTH,MH_EEH_GHATKOPAR_T749
MH_WEH_GOREGAON,2026-08-24T20:02:27+05:30,MH43W5740,0.99,car,blue,60.4,NORTH,MH_WEH_GOREGAON_T192
MH_SP_CHEMBUR,2026-08-24T20:02:32+05:30,MH01D2721,0.84,motorcycle,brown,49.5,EAST,MH_SP_CHEMBUR_T101
MH_EEH_AIROLI,2026-08-24T20:02:43+05:30,RJ36EE6391,0.95,auto,blue,55.0,NORTH,MH_EEH_AIROLI_T181
MH_WEH_KHAR,2026-08-24T20:03:03+05:30,MH05MY2585,0.93,motorcycle,blue,55.4,NORTH,MH_WEH_KHAR_T218
MH_SL_MID,2026-08-24T20:03:18+05:30,MH04AG5726,0.96,motorcycle,white,48.2,NORTH,MH_SL_MID_T572
MH_SP_VASHI,2026-08-24T20:03:32+05:30,MH01G6883,0.79,car,white,58.6,EAST,MH_SP_VASHI_T33
MH_EEH_MULUND,2026-08-24T20:03:35+05:30,MH03Y7628,0.99,motorcycle,white,62.8,NORTH,MH_EEH_MULUND_T348
MH_SL_MID,2026-08-24T20:03:39+05:30,MH02W8403,0.93,car,brown,50.9,NORTH,MH_SL_MID_T444
MH_MARINE,2026-08-24T20:03:57+05:30,RJ14TP5770,0.86,motorcycle,white,31.5,SOUTH,MH_MARINE_T565
MH_EEH_SION,2026-08-24T20:04:02+05:30,MH05E8675,0.8,car,white,53.3,NORTH,MH_EEH_SION_T166
MH_SP_VASHI,2026-08-24T20:04:08+05:30,MH01KT8966,0.93,motorcycle,silver,52.3,EAST,MH_SP_VASHI_T247
MH_SV_MAHIM,2026-08-24T20:04:16+05:30,GJ26CT8285,0.93,car,black,28.3,NORTH,MH_SV_MAHIM_T156
MH_SV_KHAR,2026-08-24T20:04:39+05:30,MP24FH5871,0.84,car,grey,35.6,NORTH,MH_SV_KHAR_T187
MH_SV_JOGESHWARI,2026-08-24T20:04:42+05:30,MH43F7903,0.87,motorcycle,black,33.8,NORTH,MH_SV_JOGESHWARI_T423
MH_EEH_AIROLI,2026-08-24T20:04:46+05:30,MH06D8763,0.95,taxi,brown,49.1,NORTH,MH_EEH_AIROLI_T107
MH_WORLI_NAKA,2026-08-24T20:04:54+05:30,MH02C9940,0.98,motorcycle,black,36.2,SOUTH,MH_WORLI_NAKA_T6
MH_LBS_SION,2026-08-24T20:04:55+05:30,MH04AZ8024,0.88,car,silver,40.1,NORTH,MH_LBS_SION_T100
MH_SP_MANKHURD,2026-08-24T20:04:59+05:30,MH05P3030,0.93,car,white,54.1,EAST,MH_SP_MANKHURD_T768
MH_SV_KHAR,2026-08-24T20:05:01+05:30,MH02MV2387,0.92,motorcycle,silver,35.0,NORTH,MH_SV_KHAR_T286
MH_SP_VASHI,2026-08-24T20:05:01+05:30,MH05DJ7105,0.87,car,white,53.8,EAST,MH_SP_VASHI_T406
MH_SP_MANKHURD,2026-08-24T20:05:07+05:30,RJ22TA4483,0.79,car,white,53.0,EAST,MH_SP_MANKHURD_T450
MH_WEH_SANTACRUZ,2026-08-24T20:05:11+05:30,MH05MY2585,0.96,motorcycle,blue,49.4,NORTH,MH_WEH_SANTACRUZ_T292
MH_LBS_GHATKOPAR,2026-08-24T20:05:12+05:30,KA36ZV4556,0.81,auto,silver,34.3,NORTH,MH_LBS_GHATKOPAR_T694
MH_SV_BANDRA,2026-08-24T20:05:21+05:30,MH02YH8733,0.82,car,grey,32.8,NORTH,MH_SV_BANDRA_T534
MH_SP_VASHI,2026-08-24T20:05:34+05:30,MP04DB3202,0.79,taxi,silver,50.7,EAST,MH_SP_VASHI_T21
MH_EEH_SION,2026-08-24T20:05:42+05:30,MH46SM8472,0.86,motorcycle,black,58.3,NORTH,MH_EEH_SION_T458
MH_SL_MID,2026-08-24T20:05:48+05:30,KA24KV5478,0.95,truck,grey,61.4,NORTH,MH_SL_MID_T938
MH_SP_MANKHURD,2026-08-24T20:05:58+05:30,MH48C3649,0.82,motorcycle,white,52.3,EAST,MH_SP_MANKHURD_T173
MH_LBS_SION,2026-08-24T20:06:14+05:30,MH01M2922,0.94,motorcycle,silver,33.4,NORTH,MH_LBS_SION_T278
MH_SL_BANDRA,2026-08-24T20:06:17+05:30,KA12GK2319,0.91,motorcycle,white,32.7,NORTH,MH_SL_BANDRA_T865
MH_SL_BANDRA,2026-08-24T20:06:22+05:30,MH02W8403,0.84,car,brown,45.5,NORTH,MH_SL_BANDRA_T477
MH_SL_BANDRA,2026-08-24T20:06:25+05:30,MH04AG5726,0.94,motorcycle,white,47.3,NORTH,MH_SL_BANDRA_T610
MH_SV_ANDHERI,2026-08-24T20:06:30+05:30,MH05JM2318,0.98,motorcycle,white,31.1,NORTH,MH_SV_ANDHERI_T555
MH_MARINE,2026-08-24T20:06:38+05:30,MH47D2939,0.9,car,silver,29.7,SOUTH,MH_MARINE_T462
MH_SL_WORLI,2026-08-24T20:06:39+05:30,MH48M2092,0.84,car,blue,55.6,NORTH,MH_SL_WORLI_T143
MH_EEH_VIKHROLI,2026-08-24T20:06:52+05:30,MH48CH6717,0.94,motorcycle,grey,54.8,NORTH,MH_EEH_VIKHROLI_T814
MH_LBS_MULUND,2026-08-24T20:06:54+05:30,MH47BA9887,0.97,car,black,38.1,NORTH,MH_LBS_MULUND_T423
MH_SL_WORLI,2026-08-24T20:07:22+05:30,MH01CL1114,0.79,auto,white,48.9,NORTH,MH_SL_WORLI_T21
MH_SV_SANTACRUZ,2026-08-24T20:07:22+05:30,MP24FH5871,0.89,car,grey,38.4,NORTH,MH_SV_SANTACRUZ_T210
MH_LBS_KURLA,2026-08-24T20:07:24+05:30,MH47N5479,0.9,motorcycle,white,28.6,NORTH,MH_LBS_KURLA_T659
MH_WORLI_NAKA,2026-08-24T20:07:27+05:30,MH46VE2912,0.94,car,brown,33.2,SOUTH,MH_WORLI_NAKA_T72
MH_HAJIALI,2026-08-24T20:07:28+05:30,MH02BB4559,0.99,motorcycle,silver,29.6,SOUTH,MH_HAJIALI_T768
MH_SL_WORLI,2026-08-24T20:07:36+05:30,MH43R5485,0.93,car,red,68.0,NORTH,MH_SL_WORLI_T1
